ID,Barcode,ProductName,Category,SearchDate,BranchID,Branch Name,ItemFoundStatus
1511,9781529391572,If It Bleeds,10209-E Mystery & Thrillers,2025-03-11 11:42:07.730,3,Heliopolis,Found
1512,9781529391572,If It Bleeds,10209-E Mystery & Thrillers,2025-03-11 11:42:45.537,3,Heliopolis,Found
1513,9783836566612,Gustav Klimt,10142-E Artists A-Z,2025-03-11 12:04:30.320,3,Heliopolis,Found
1514,9783836566612,Gustav Klimt,10142-E Artists A-Z,2025-03-11 12:05:07.307,3,Heliopolis,Found
1515,9781572816855,Cat's Eye Tarot,10211-E New Age,2025-03-11 12:24:12.633,3,Heliopolis,Found
1516,97815728168559781572816855,,,2025-03-11 12:24:18.280,3,Heliopolis,Not Found
1517,9781572816855,Cat's Eye Tarot,10211-E New Age,2025-03-11 12:24:29.703,3,Heliopolis,Found
1518,9786010059207,Gold Bygone Royal Br,10286-General Personal Accessories,2025-03-11 13:57:06.407,14,Maadi,Found
1519,9786010058958,Gold Ayat el kursi b,10286-General Personal Accessories,2025-03-11 13:58:09.753,14,Maadi,Found
1520,9781853260117,Tom Sawyer and Huckl,10151-E Classics,2025-03-11 14:01:07.320,3,Heliopolis,Found
1521,9781529370454,The 80/20 Principle,10201-E Management & Leadership,2025-03-11 15:47:14.383,3,Heliopolis,Found
1522,9780142196359,Sufi Book of Life,10234-E Sufism,2025-03-11 15:51:54.770,14,Maadi,Found
1523,9781526617163,Court of Mist and Fu,10348-YA Fantasy,2025-03-11 15:52:00.253,14,Maadi,Found
1524,9780374608538,Intermezzo,10183-E General Fiction,2025-03-11 15:52:05.090,14,Maadi,Found
1525,9786010027695,Sun Flower Undated D,10072-Calendars & Diaries,2025-03-11 16:09:21.427,14,Maadi,Found
1526,9781472156853,Chronicles of a Cair,10204-E Memoirs & Autobiographies,2025-03-11 16:09:51.320,14,Maadi,Found
1527,9786010021684,Colour Me Vol 7 Jung,10050-Art Tools,2025-03-11 16:22:22.143,14,Maadi,Found
1528,97860100216849786010021684,,,2025-03-11 16:22:22.520,14,Maadi,Not Found
1529,9786010021684,Colour Me Vol 7 Jung,10050-Art Tools,2025-03-11 16:22:24.897,14,Maadi,Found
1530,9786010037939,A4 Birds Colouring B,10050-Art Tools,2025-03-11 16:22:31.157,14,Maadi,Found
1531,9781998068104,علبة الأسرار,10331-TA Fiction,2025-03-11 16:28:10.800,3,Heliopolis,Found
1532,9781998068104,علبة الأسرار,10331-TA Fiction,2025-03-11 16:28:18.553,3,Heliopolis,Found
1533,9789953955230,لن أخاف بعد الآن!,10063-CA 6-12 Years,2025-03-11 16:28:26.550,3,Heliopolis,Found
1534,9781840228731,Sanditon & Other Wor,10151-E Classics,2025-03-11 16:30:20.770,14,Maadi,Found
1535,9781838858636,The Creative Act: A,10208-E Modern Philosophy,2025-03-11 16:31:27.450,14,Maadi,Found
1536,9781840224184,Plays of Oscar Wilde,10160-E Drama,2025-03-11 16:32:42.360,14,Maadi,Found
1537,9781840224184,Plays of Oscar Wilde,10160-E Drama,2025-03-11 16:32:49.830,14,Maadi,Found
1538,97818402241849780593201060,,,2025-03-11 16:32:59.677,14,Maadi,Not Found
1539,9780593201060,The Great Gatsby,10151-E Classics,2025-03-11 16:33:06.207,14,Maadi,Found
1540,97805932010609780593201060,,,2025-03-11 16:33:10.690,14,Maadi,Not Found
1541,9780593201060,The Great Gatsby,10151-E Classics,2025-03-11 16:33:26.097,14,Maadi,Found
1542,9780141397269,Tell-Tale Heart,10151-E Classics,2025-03-11 16:33:37.263,14,Maadi,Found
1543,9780007351008,Strange Case of Dr.,10151-E Classics,2025-03-11 16:33:45.903,14,Maadi,Found
1544,9781839647628,Bodleian Libraries:,10391-E Journals,2025-03-11 16:33:49.230,3,Heliopolis,Found
1545,9781840228731,Sanditon & Other Wor,10151-E Classics,2025-03-11 16:34:01.653,14,Maadi,Found
1546,9781439772287,Anemone Lined Hardco,10391-E Journals,2025-03-11 16:34:07.760,3,Heliopolis,Found
1547,9786010004553,Pottery Coasters,10130-Coasters,2025-03-11 16:34:37.317,14,Maadi,Found
1548,9786010064089,A5 Forest Green Unda,10312-Notebooks,2025-03-11 16:38:20.130,3,Heliopolis,Found
1549,9781398536425,Nothing Like the Mov,10226-E Romance,2025-03-11 16:38:40.547,14,Maadi,Found
1550,9783836581790,Velazquez The Comple,10142-E Artists A-Z,2025-03-11 16:38:59.507,14,Maadi,Found
1551,9783836576246,Dali,10142-E Artists A-Z,2025-03-11 16:40:11.797,14,Maadi,Found
1552,9780008501853,Babel,10172-E Fantasy,2025-03-11 16:40:54.357,14,Maadi,Found
1553,9781399712569,Last Violent Call,10348-YA Fantasy,2025-03-11 16:41:54.673,14,Maadi,Found
1554,9781398536425,Nothing Like the Mov,10226-E Romance,2025-03-11 16:42:00.503,14,Maadi,Found
1555,9781035046256,Before We Forget Kin,10199-E Literary Fiction,2025-03-11 16:43:34.897,14,Maadi,Found
1556,9780063346543,Maktub,10183-E General Fiction,2025-03-11 16:43:39.377,14,Maadi,Found
1557,9780008604462,I Hope This Finds Yo,10183-E General Fiction,2025-03-11 16:43:45.670,14,Maadi,Found
1558,9781840228731,Sanditon & Other Wor,10151-E Classics,2025-03-11 16:45:13.700,14,Maadi,Found
1559,9788883701658,Large Address Book,10312-Notebooks,2025-03-11 16:48:07.413,14,Maadi,Found
1560,9786140105232,ساق البامبو,10029-A Modern Fiction,2025-03-11 17:02:29.860,3,Heliopolis,Found
1561,8006919006012,Primo 12 Pennarelli,10050-Art Tools,2025-03-11 17:16:39.860,3,Heliopolis,Found
1562,4711678077183,12 Colors Y-PLUS Fib,10050-Art Tools,2025-03-11 17:16:46.913,3,Heliopolis,Found
1563,https://www.theinkjection.com/,,,2025-03-11 17:22:36.517,3,Heliopolis,Not Found
1564,9781472250285,Picture of Dorian Gr,10151-E Classics,2025-03-11 17:42:24.407,14,Maadi,Found
1565,9781472250285,Picture of Dorian Gr,10151-E Classics,2025-03-11 17:42:31.507,14,Maadi,Found
1566,9780141397269,Tell-Tale Heart,10151-E Classics,2025-03-11 17:42:39.350,14,Maadi,Found
1569,2101031333223,Stay Classy White Ma,10312-Notebooks,2025-03-11 19:27:34.560,14,Maadi,Found
1570,9786010040465,Green Notes To Self-,10312-Notebooks,2025-03-11 19:29:17.193,14,Maadi,Found
1571,9786010032675,Goddess To Do List,10312-Notebooks,2025-03-11 19:29:25.210,14,Maadi,Found
1572,9786010032675,Goddess To Do List,10312-Notebooks,2025-03-11 19:29:29.587,14,Maadi,Found
1573,9781339038162,Diary: Rhinestone Y2,10097-CE Interactive & Activity books,2025-03-11 19:29:57.470,3,Heliopolis,Found
1574,2311161340415,Antisocial But Cool,10312-Notebooks,2025-03-11 19:30:00.420,14,Maadi,Found
1575,9786010000905,A5 Marble Blank Note,10312-Notebooks,2025-03-11 19:30:26.503,14,Maadi,Found
1576,9789778064728,حقيقة واحدة ملهمة حو,10033-A Personal Growth,2025-03-11 19:32:40.720,14,Maadi,Found
1577,9786010031142,Small Mugs,10308-Mugs,2025-03-11 20:06:49.650,3,Heliopolis,Found
1578,9786010043237,كارت تطريز صغير (‎10,10076-Cards,2025-03-11 20:20:01.323,3,Heliopolis,Found
1579,9786010010954,Kraft A6 Envelope,10076-Cards,2025-03-11 20:20:32.723,3,Heliopolis,Found
1580,9786010058743,Teal Embroidered Env,10076-Cards,2025-03-11 20:22:21.607,3,Heliopolis,Found
1581,6222027705421,Coaster-Queen,10130-Coasters,2025-03-11 20:31:54.123,14,Maadi,Found
1582,8053853600028,Large Plain Myrtle G,10312-Notebooks,2025-03-11 21:10:47.280,14,Maadi,Found
1584,9788883701009,Pocket Ruled Noteboo,10312-Notebooks,2025-03-11 21:13:21.300,14,Maadi,Found
1585,9786010059412,Ceramic Medal,10280-General Home accessories,2025-03-11 21:25:36.223,14,Maadi,Found
1587,9780140449334,Meditations,10139-E Ancient Philosophy,2025-03-11 21:26:43.333,14,Maadi,Found
1588,6224002198181,Konbela Card Game,10420-Cards Games,2025-03-11 21:27:18.440,14,Maadi,Found
1589,9780140167771,Secret History,10199-E Literary Fiction,2025-03-11 21:28:33.733,14,Maadi,Found
1590,6224002198037,2ool Aw E3mel Mini,10420-Cards Games,2025-03-11 21:29:57.000,14,Maadi,Found
1591,62240021980376224002198037,,,2025-03-11 21:30:05.590,14,Maadi,Not Found
1592,6224002198037,2ool Aw E3mel Mini,10420-Cards Games,2025-03-11 21:30:10.820,14,Maadi,Found
1597,9781471146725,Shoe Dog,10181-E General Business,2025-03-11 21:32:20.847,14,Maadi,Found
1598,9781861974044,Concise 48 Laws of P,10208-E Modern Philosophy,2025-03-11 21:32:56.293,14,Maadi,Found
1599,9781439793008,Kara-ori (Japanese K,10391-E Journals,2025-03-11 21:51:30.303,14,Maadi,Found
1600,https://www.daralsaqi.com/book/9786140322394,,,2025-03-11 22:03:38.797,14,Maadi,Not Found
1601,https://www.daralsaqi.com/book/9786140322394,,,2025-03-11 22:03:44.803,14,Maadi,Not Found
1602,9786010054288,Beige Rainbow Mug,10308-Mugs,2025-03-11 22:24:42.160,3,Heliopolis,Found
1603,9789778678345,أنقذ القطة!,10002-A Arts,2025-03-11 23:02:56.387,3,Heliopolis,Found
1604,9789779603100,لا تقل إنني لم أحذرك,10027-A Literary Criticism,2025-03-11 23:05:51.263,3,Heliopolis,Found
1605,9789778063325,كيف تصبح كاتبا؟,10034-A Personal Skills,2025-03-11 23:06:01.693,3,Heliopolis,Found
1606,4902778913789,Uni-Ball Eye Fine 0.,10321-Pens & Pencils,2025-03-12 10:23:41.377,3,Heliopolis,Found
1607,9786009931845,Oil Serum for Strong,10311-Natural Beauty,2025-03-12 10:25:27.683,3,Heliopolis,Found
1608,9786009998587,Natural sunscreen fo,10311-Natural Beauty,2025-03-12 10:27:12.490,3,Heliopolis,Found
1609,9786009968090,Nourishing Hand Crea,10311-Natural Beauty,2025-03-12 10:27:21.100,3,Heliopolis,Found
1610,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:27:47.443,3,Heliopolis,Found
1611,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:27:57.537,3,Heliopolis,Found
1612,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:08.653,3,Heliopolis,Found
1613,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:13.877,3,Heliopolis,Found
1614,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:20.287,3,Heliopolis,Found
1615,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:23.080,3,Heliopolis,Found
1616,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:24.347,3,Heliopolis,Found
1617,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:24.877,3,Heliopolis,Found
1618,9786009965354,After Sun lotion 125,10311-Natural Beauty,2025-03-12 10:28:30.030,3,Heliopolis,Found
1619,97860100085369786010008536,,,2025-03-12 10:28:30.200,3,Heliopolis,Not Found
1620,9786009982347,Pure Castile liquid,10311-Natural Beauty,2025-03-12 10:29:06.427,3,Heliopolis,Found
1621,9786009982347,Pure Castile liquid,10311-Natural Beauty,2025-03-12 10:29:15.643,3,Heliopolis,Found
1622,9781439772553,Celebrating Charlie,10391-E Journals,2025-03-12 11:41:10.837,14,Maadi,Found
1623,9786010004553,Pottery Coasters,10130-Coasters,2025-03-12 12:38:52.830,2,Zamalek,Found
1624,9789770936788,ذكر شرقى منقرض,10038-A Psychology,2025-03-12 12:41:29.677,2,Zamalek,Found
1625,9789777780285,الحاكم بأمر الله,10029-A Modern Fiction,2025-03-12 13:32:26.320,3,Heliopolis,Found
1626,9789779924366,واحة اليعقوب,10029-A Modern Fiction,2025-03-12 13:33:05.260,3,Heliopolis,Found
1627,9789776541603,قواعد جارتين,10046-A Thriller,2025-03-12 13:33:49.787,3,Heliopolis,Found
1628,9789776382398,ارض زيكولا,10046-A Thriller,2025-03-12 13:33:53.787,3,Heliopolis,Found
1629,9789777955119,ذبابة زرقاء,10029-A Modern Fiction,2025-03-12 13:36:08.550,3,Heliopolis,Found
1630,9789778064568,القربان,10029-A Modern Fiction,2025-03-12 13:36:13.450,3,Heliopolis,Found
1631,9789776467552,فى ممر الفئران,10029-A Modern Fiction,2025-03-12 13:37:27.850,3,Heliopolis,Found
1632,9789778723458,وجه الموت,10046-A Thriller,2025-03-12 13:37:33.060,3,Heliopolis,Found
1633,97897787234589789778723458,,,2025-03-12 13:37:35.063,3,Heliopolis,Not Found
1634,9789778723458,وجه الموت,10046-A Thriller,2025-03-12 13:37:39.080,3,Heliopolis,Found
1635,9789778064582,قصر الخطايا,10029-A Modern Fiction,2025-03-12 13:39:32.730,3,Heliopolis,Found
1636,9789778062755,زائر منتصف الليل,10029-A Modern Fiction,2025-03-12 13:39:37.257,3,Heliopolis,Found
1637,9789778644968,اعترافات جثة,10046-A Thriller,2025-03-12 13:42:13.313,3,Heliopolis,Found
1638,9789778064544,قاتل ضفاف النيل,10029-A Modern Fiction,2025-03-12 13:42:18.943,3,Heliopolis,Found
1639,9789778064544,قاتل ضفاف النيل,10029-A Modern Fiction,2025-03-12 13:42:19.530,3,Heliopolis,Found
1640,9789778644968,اعترافات جثة,10046-A Thriller,2025-03-12 13:42:58.017,3,Heliopolis,Found
1641,9786010004470,Espresso Cup,10308-Mugs,2025-03-12 13:47:24.223,3,Heliopolis,Found
1642,9786010054288,Beige Rainbow Mug,10308-Mugs,2025-03-12 14:17:46.240,3,Heliopolis,Found
1643,9780385737951,Maze Runner,10352-YA Science Fiction & Dystopia,2025-03-12 14:39:28.127,14,Maadi,Found
1644,9780062820150,Magnolia Table,10182-E General Cookery,2025-03-12 14:52:13.113,14,Maadi,Found
1645,9780143111375,Laws of Human Nature,10214-E Personal Growth,2025-03-12 14:53:59.067,3,Heliopolis,Found
1646,9780593189641,Atomic Habits,10214-E Personal Growth,2025-03-12 14:54:26.743,3,Heliopolis,Found
1647,9781789053340,Awesome Dinosaurs,10109-CE Sound books(EY),2025-03-12 14:59:35.390,2,Zamalek,Found
1648,9781529077155,American Psycho,10183-E General Fiction,2025-03-12 15:18:18.053,2,Zamalek,Found
1649,9786010020461,Round Incense plate,10280-General Home accessories,2025-03-12 15:26:12.667,14,Maadi,Found
1650,9780451532299,Don Quixote,10151-E Classics,2025-03-12 15:40:00.753,2,Zamalek,Found
1651,9789774166020,Write Your Own Egypt,10163-E Egypt Essentials,2025-03-12 15:46:30.120,2,Zamalek,Found
1652,9789953954226,نور رمضان,10063-CA 6-12 Years,2025-03-12 15:54:55.527,2,Zamalek,Found
1653,9786009950230,Pyramid Candle Cup G,10075-Candles,2025-03-12 15:58:20.170,2,Zamalek,Found
1654,9789775864338,VIVE L'AMOUR,10213-E Performing Arts,2025-03-12 15:58:58.550,14,Maadi,Found
1655,9780571135394,Unbearable Lightness,10154-E Contemporary Classics,2025-03-12 15:59:17.797,2,Zamalek,Found
1656,9789775864277,The Golden Years of,10213-E Performing Arts,2025-03-12 15:59:31.127,14,Maadi,Found
1657,9786010054813,أم كلثوم,10002-A Arts,2025-03-12 16:00:00.180,14,Maadi,Found
1658,9786010054813,أم كلثوم,10002-A Arts,2025-03-12 16:00:02.630,14,Maadi,Found
1659,9786010054813,أم كلثوم,10002-A Arts,2025-03-12 16:00:07.050,14,Maadi,Found
1660,9786010054813,أم كلثوم,10002-A Arts,2025-03-12 16:00:07.873,14,Maadi,Found
1661,9781916412187,Moving Pictures Pain,10215-E Photography,2025-03-12 16:00:23.660,14,Maadi,Found
1662,9780241719176,The Book of Gifts,10192-E Humour,2025-03-12 16:01:18.020,2,Zamalek,Found
1663,9786010020347,Bowl 18 cm,10280-General Home accessories,2025-03-12 16:03:22.093,14,Maadi,Found
1664,9789770920374,خالتى صفية والدير,10029-A Modern Fiction,2025-03-12 16:10:20.837,2,Zamalek,Found
1665,9786010042995,Art Landscape Sketch,10312-Notebooks,2025-03-12 16:29:47.660,2,Zamalek,Found
1666,9786010002860,Pigeon Glass Casting,10280-General Home accessories,2025-03-12 17:09:42.443,2,Zamalek,Found
1667,ساقتل كل,,,2025-03-12 17:18:45.697,2,Zamalek,Not Found
1668,عصافير الدوري,,,2025-03-12 17:18:59.780,2,Zamalek,Not Found
1669,,عصافير الدوري,,2025-03-12 17:19:45.767,2,Zamalek,Not Found
1670,عصافير,,,2025-03-12 17:19:53.803,2,Zamalek,Not Found
1671,9789778800791,بين الأطلال,10009-A Classical Fiction,2025-03-12 17:20:14.840,2,Zamalek,Found
1672,9789778800791,بين الأطلال,10009-A Classical Fiction,2025-03-12 17:20:17.657,2,Zamalek,Found
1673,9789778940428,يوتوبيا,10029-A Modern Fiction,2025-03-12 17:22:54.647,2,Zamalek,Found
1674,9789774169076,Bilhana,10206-E Middle Eastern Cookery,2025-03-12 17:40:49.600,14,Maadi,Found
1675,9786010030947,Passport Cover,10286-General Personal Accessories,2025-03-12 17:53:34.390,14,Maadi,Found
1676,3760222622813,C Reading Green +1,10286-General Personal Accessories,2025-03-12 17:54:38.613,14,Maadi,Found
1677,8171470281502,Felt Tip Pens 5 Colo,10050-Art Tools,2025-03-12 17:59:06.077,14,Maadi,Found
1678,9786010042636,بلاطة حجر,10280-General Home accessories,2025-03-12 18:19:45.263,3,Heliopolis,Found
1679,9789778240979,هدايا الالم,10033-A Personal Growth,2025-03-12 18:39:30.310,2,Zamalek,Found
1680,9789770938836,لأ بطعم الفلامنكو,10033-A Personal Growth,2025-03-12 18:39:40.360,2,Zamalek,Found
1681,9780006546061,Fahrenheit 451,10154-E Contemporary Classics,2025-03-12 19:01:15.680,3,Heliopolis,Found
1682,9780006546061,Fahrenheit 451,10154-E Contemporary Classics,2025-03-12 19:01:21.100,3,Heliopolis,Found
1683,9781853260858,Les Miserables v. 1,10151-E Classics,2025-03-12 19:01:26.353,3,Heliopolis,Found
1684,9780006546061,Fahrenheit 451,10154-E Contemporary Classics,2025-03-12 19:01:30.193,3,Heliopolis,Found
1685,9780141397269,Tell-Tale Heart,10151-E Classics,2025-03-12 19:02:03.850,3,Heliopolis,Found
1686,9780141397269,Tell-Tale Heart,10151-E Classics,2025-03-12 19:02:09.590,3,Heliopolis,Found
1687,9780008276973,The Science Of Story,10375-E Writing Skills,2025-03-12 19:02:25.817,2,Zamalek,Found
1688,9781035038527,The People In The Tr,10183-E General Fiction,2025-03-12 19:04:49.400,2,Zamalek,Found
1689,9781788161565,The Consice Laws of,10185-E General Psychology,2025-03-12 19:04:54.730,2,Zamalek,Found
1690,9780679721109,Madness and Civiliza,10208-E Modern Philosophy,2025-03-12 19:05:00.923,2,Zamalek,Found
1691,9781649033901,Honey Hunger,10140-E Arabic Literature in Translation,2025-03-12 19:05:05.973,2,Zamalek,Found
1692,97816490339019781649033901,,,2025-03-12 19:05:06.750,2,Zamalek,Not Found
1693,9781649033901,Honey Hunger,10140-E Arabic Literature in Translation,2025-03-12 19:05:09.257,2,Zamalek,Found
1694,9781408728512,The Housemaid,10209-E Mystery & Thrillers,2025-03-12 19:05:27.860,3,Heliopolis,Found
1695,9780307744661,Norwegian Wood,10199-E Literary Fiction,2025-03-12 19:07:43.040,2,Zamalek,Found
1696,9781649033901,Honey Hunger,10140-E Arabic Literature in Translation,2025-03-12 19:07:54.560,2,Zamalek,Found
1697,9781035038527,The People In The Tr,10183-E General Fiction,2025-03-12 19:08:00.477,2,Zamalek,Found
1698,9781649374042,Fourth Wing,10172-E Fantasy,2025-03-12 19:09:37.803,2,Zamalek,Found
1699,9781649374042,Fourth Wing,10172-E Fantasy,2025-03-12 19:10:09.470,2,Zamalek,Found
1700,9781649374042,Fourth Wing,10172-E Fantasy,2025-03-12 19:10:16.850,2,Zamalek,Found
1701,9781250326669,The Maidens,10183-E General Fiction,2025-03-12 19:10:57.530,3,Heliopolis,Found
1702,9780008365943,How To Kill Your Fam,10183-E General Fiction,2025-03-12 19:11:03.287,3,Heliopolis,Found
1703,9781474622578,Queen's Gambit,10183-E General Fiction,2025-03-12 19:11:06.130,3,Heliopolis,Found
1704,9780349429212,The Duke and I,10226-E Romance,2025-03-12 19:11:07.983,2,Zamalek,Found
1705,9780143109006,Magical Jungle,10180-E General Art,2025-03-12 19:11:13.117,3,Heliopolis,Found
1706,9780099526384,Sex and the Citadel,10179-E Gender & Women Studies,2025-03-12 19:19:15.820,2,Zamalek,Found
1707,9781861972781,48 Laws of Power,10208-E Modern Philosophy,2025-03-12 19:35:23.227,2,Zamalek,Found
1708,9780571334650,Normal People,10199-E Literary Fiction,2025-03-12 19:35:39.137,2,Zamalek,Found
1709,97805713346509780571334650,,,2025-03-12 19:35:49.997,2,Zamalek,Not Found
1710,9780571334650,Normal People,10199-E Literary Fiction,2025-03-12 19:35:59.350,2,Zamalek,Found
1711,9789775217240,قواعد السطوة,10033-A Personal Growth,2025-03-12 19:37:01.697,2,Zamalek,Found
1712,9781861972781,48 Laws of Power,10208-E Modern Philosophy,2025-03-12 19:37:10.057,2,Zamalek,Found
1713,9780553577129,Diary of a Young Gir,10204-E Memoirs & Autobiographies,2025-03-12 19:38:25.240,3,Heliopolis,Found
1714,9786010038653,Big Tea Mug  مج مرسو,10308-Mugs,2025-03-12 19:42:34.123,14,Maadi,Found
1715,9781845113940,Ibn Battuta,10147-E Biography & True Stories,2025-03-12 19:45:28.250,2,Zamalek,Found
1716,9781408855706,Half-Blood Prince,10348-YA Fantasy,2025-03-12 19:49:23.467,2,Zamalek,Found
1717,9781526618351,Deathly Hallows,10348-YA Fantasy,2025-03-12 19:50:02.580,2,Zamalek,Found
1718,3760222622813,C Reading Green +1,10286-General Personal Accessories,2025-03-12 19:50:13.390,14,Maadi,Found
1719,9780441020997,Assassin's Creed Sec,10172-E Fantasy,2025-03-12 19:51:11.240,2,Zamalek,Found
1720,9780500023488,The World According,10173-E Fashion,2025-03-12 19:51:28.457,2,Zamalek,Found
1721,3760222626453,C reading Kaki green,10286-General Personal Accessories,2025-03-12 19:51:55.937,14,Maadi,Found
1722,9780307744661,Norwegian Wood,10199-E Literary Fiction,2025-03-12 19:52:39.233,2,Zamalek,Found
1723,9780307275264,Kafka on the Shore,10199-E Literary Fiction,2025-03-12 19:52:42.223,2,Zamalek,Found
1724,9781250183507,Vicious,10172-E Fantasy,2025-03-12 19:54:10.110,2,Zamalek,Found
1725,9781447240969,Absolute Proof,10199-E Literary Fiction,2025-03-12 19:54:17.230,2,Zamalek,Found
1726,9780349423142,Getting Things Done,10201-E Management & Leadership,2025-03-12 19:55:42.400,2,Zamalek,Found
1727,9781788166348,Discipline is Destin,10214-E Personal Growth,2025-03-12 19:55:46.360,2,Zamalek,Found
1728,9781974719228,Chainsaw Man 5,10370-YA Manga,2025-03-12 19:56:03.257,2,Zamalek,Found
1729,9780241340660,Things You Can See O,10232-E Spirituality,2025-03-12 19:56:15.517,2,Zamalek,Found
1730,9781421585062,Bleach 67,10370-YA Manga,2025-03-12 19:56:23.747,2,Zamalek,Found
1731,9789774169014,Living Forever,10163-E Egypt Essentials,2025-03-12 19:56:46.050,2,Zamalek,Found
1732,9789774169465,Lives of the Ancient,10163-E Egypt Essentials,2025-03-12 19:56:49.053,2,Zamalek,Found
1733,97897741694659789774169465,,,2025-03-12 19:56:49.267,2,Zamalek,Not Found
1734,9789774169465,Lives of the Ancient,10163-E Egypt Essentials,2025-03-12 19:56:51.980,2,Zamalek,Found
1735,9780241473689,Nothing more to tell,"10343-YA Adventure, Mystery & Thriller",2025-03-12 19:57:18.540,3,Heliopolis,Found
1736,9781761425868,Unravel Me,10348-YA Fantasy,2025-03-12 19:57:22.310,3,Heliopolis,Found
1737,9789774245862,Tutankhamun English,10163-E Egypt Essentials,2025-03-12 19:57:30.627,2,Zamalek,Found
1738,9789774162787,Abydos,10163-E Egypt Essentials,2025-03-12 19:58:09.167,2,Zamalek,Found
1739,9789774247354,Complete Valley of t,10163-E Egypt Essentials,2025-03-12 19:58:14.410,2,Zamalek,Found
1740,9789777654210,تاريخ العلم 1543-200,10022-A History,2025-03-12 19:58:24.737,14,Maadi,Found
1741,9781617972836,Ancient Egyptian Arc,10163-E Egypt Essentials,2025-03-12 19:59:02.290,2,Zamalek,Found
1742,9789774169649,Tombs of the South A,10163-E Egypt Essentials,2025-03-12 19:59:06.770,2,Zamalek,Found
1743,9789774169649,Tombs of the South A,10163-E Egypt Essentials,2025-03-12 19:59:11.360,2,Zamalek,Found
1744,9781649033987,Mountains of the Pha,10163-E Egypt Essentials,2025-03-12 19:59:15.463,2,Zamalek,Found
1745,9780385737951,Maze Runner,10352-YA Science Fiction & Dystopia,2025-03-12 20:01:31.843,3,Heliopolis,Found
1746,9789778721980,أبناء بالغون لوالدين,10038-A Psychology,2025-03-12 20:08:20.033,3,Heliopolis,Found
1747,9789779922164,عندما يقول الجسد لا,10038-A Psychology,2025-03-12 20:08:25.243,3,Heliopolis,Found
1748,9781948836586,The Molecule of More,10220-E Popular Psychology,2025-03-12 20:18:10.310,2,Zamalek,Found
1749,9781419705564,Louis Vuitton,10173-E Fashion,2025-03-12 20:24:37.363,2,Zamalek,Found
1750,9780500023440,Chanel Catwalk,10173-E Fashion,2025-03-12 20:24:51.577,2,Zamalek,Found
1751,9780500023440,Chanel Catwalk,10173-E Fashion,2025-03-12 20:24:57.007,2,Zamalek,Found
1752,9781861972781,48 Laws of Power,10208-E Modern Philosophy,2025-03-12 20:24:57.693,2,Zamalek,Found
1753,9780807092156,Man's Search for Mea,10204-E Memoirs & Autobiographies,2025-03-12 20:35:38.270,2,Zamalek,Found
1754,9780807092156,Man's Search for Mea,10204-E Memoirs & Autobiographies,2025-03-12 20:35:42.967,2,Zamalek,Found
1755,9780807092156,Man's Search for Mea,10204-E Memoirs & Autobiographies,2025-03-12 20:35:45.397,2,Zamalek,Found
1756,9780807092156,Man's Search for Mea,10204-E Memoirs & Autobiographies,2025-03-12 20:35:55.360,2,Zamalek,Found
1757,9780807092156,Man's Search for Mea,10204-E Memoirs & Autobiographies,2025-03-12 20:35:59.147,2,Zamalek,Found
1758,9781409183150,Quiet,10220-E Popular Psychology,2025-03-12 20:36:29.437,2,Zamalek,Found
1759,9789779924168,متجر دالوجوت للأحلام,10030-A Modern Translated Fiction,2025-03-12 20:36:48.903,3,Heliopolis,Found
1760,9780340733509,Power of Now,10232-E Spirituality,2025-03-12 20:37:27.443,2,Zamalek,Found
1761,9780755651528,The Hidden Face of E,10179-E Gender & Women Studies,2025-03-12 20:37:36.560,2,Zamalek,Found
1762,9781848132269,Circling Song,10183-E General Fiction,2025-03-12 20:37:44.840,2,Zamalek,Found
1763,9781853260247,David Copperfield,10151-E Classics,2025-03-12 20:38:25.860,3,Heliopolis,Found
1764,9789771462309,وينى الدبدوب,10062-CA 3-6 Years,2025-03-12 20:53:27.057,3,Heliopolis,Found
1765,4274539X,,,2025-03-12 20:54:53.220,3,Heliopolis,Not Found
1766,,اجملل,,2025-03-12 20:55:18.873,3,Heliopolis,Not Found
1767,,اجمل الحكايات,,2025-03-12 20:55:32.940,3,Heliopolis,Not Found
1768,أجمل الحك,,,2025-03-12 20:55:44.740,3,Heliopolis,Not Found
1769,9781526381675,Animals,"10080-CE Art, Craft & Creativity",2025-03-12 20:56:36.227,3,Heliopolis,Found
1770,9789777955164,7طرق خفية لمواجهة ال,10033-A Personal Growth,2025-03-12 20:59:38.920,3,Heliopolis,Found
1771,9786010032750,A5 Dynasty Blank Not,10312-Notebooks,2025-03-12 21:15:31.380,14,Maadi,Found
1772,9781439772553,Celebrating Charlie,10391-E Journals,2025-03-12 21:19:38.713,14,Maadi,Found
1773,9780143111375,Laws of Human Nature,10214-E Personal Growth,2025-03-12 21:23:33.203,2,Zamalek,Found
